INSERT_UPDATE Product;code[unique=true];$parentcategories;$catalogVersion;name[lang=en];description[lang=en];dependentProducts(code,$catalogVersion);unit(code);$prices;toolTipText;dependencyMessage[lang=en];thumbnailURL;thumbnailLargeURL;assetID;lineartURL;dynamicRendering;sortOrder[default=0];scene7Value;exportOnly;$approved;defaultSelected;dependentCategories(code,$catalogVersion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP1.VG7;InFlex-Material-US-Textile, InFlexStool-Material-US-Textile, Lumin-Material-US-Textile, LuminStool-Material-US-Textile, Rio-Material-US-Textile, RioStool-Material-US-Textile, FocusSide-Material-US-Textile, FocusCafeStool-Material-US-Textile, Freelance-Material-US-Textile, FreelanceStool-Material-US-Textile, Achieve-Material-US-Textile, Anytime-Material-Textile-US, AnytimeStool-Material-Textile-US, OnCall-Material-US-Textile, OnCallStool-Material-US-Textile, Relay-Material-US-Textile, Rowdy-Material-US-Textile, Social-Material-US-Textile, WitSide-Material-Textile, Movi-Material-Textile, MoviStool-Material-Textile;ExemplisCatalog:Staged;VG7;Grade 7;;pieces;200 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP1.L1;InFlex-Material-US-Textile, InFlexStool-Material-US-Textile, Lumin-Material-US-Textile, LuminStool-Material-US-Textile, Rio-Material-US-Textile, RioStool-Material-US-Textile, FocusSide-Material-US-Textile, FocusCafeStool-Material-US-Textile, Freelance-Material-US-Textile, FreelanceStool-Material-US-Textile, Achieve-Material-US-Textile, Anytime-Material-Textile-US, AnytimeStool-Material-Textile-US, OnCall-Material-US-Textile, OnCallStool-Material-US-Textile, Relay-Material-US-Textile, Rowdy-Material-US-Textile, Social-Material-US-Textile, WitSide-Material-Textile, Movi-Material-Textile, MoviStool-Material-Textile;ExemplisCatalog:Staged;L1;Leather Grade 1;;pieces;140 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP1.L2;InFlex-Material-US-Textile, InFlexStool-Material-US-Textile, Lumin-Material-US-Textile, LuminStool-Material-US-Textile, Rio-Material-US-Textile, RioStool-Material-US-Textile, FocusSide-Material-US-Textile, FocusCafeStool-Material-US-Textile, Freelance-Material-US-Textile, FreelanceStool-Material-US-Textile, Achieve-Material-US-Textile, Anytime-Material-Textile-US, AnytimeStool-Material-Textile-US, OnCall-Material-US-Textile, OnCallStool-Material-US-Textile, Relay-Material-US-Textile, Rowdy-Material-US-Textile, Social-Material-US-Textile, WitSide-Material-Textile, Movi-Material-Textile, MoviStool-Material-Textile;ExemplisCatalog:Staged;L2;Leather Grade 2;;pieces;200 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP1.L3;InFlex-Material-US-Textile, InFlexStool-Material-US-Textile, Lumin-Material-US-Textile, LuminStool-Material-US-Textile, Rio-Material-US-Textile, RioStool-Material-US-Textile, FocusSide-Material-US-Textile, FocusCafeStool-Material-US-Textile, Freelance-Material-US-Textile, FreelanceStool-Material-US-Textile, Achieve-Material-US-Textile, Anytime-Material-Textile-US, AnytimeStool-Material-Textile-US, OnCall-Material-US-Textile, OnCallStool-Material-US-Textile, Relay-Material-US-Textile, Rowdy-Material-US-Textile, Social-Material-US-Textile, WitSide-Material-Textile, Movi-Material-Textile, MoviStool-Material-Textile;ExemplisCatalog:Staged;L3;Leather Grade 3;;pieces;280 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.COM;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;COM;Customer Owned Material;;pieces;0 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.COL;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;COL;Customer Owned Leather;;pieces;260 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG1;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG1;Grade 1;;pieces;0 USD;;;;;;;0;;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG2;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG2;Grade 2;;pieces;34 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG3;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG3;Grade 3;;pieces;74 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG4;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG4;Grade 4;;pieces;121 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG5;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG5;Grade 5;;pieces;174 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG6;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG6;Grade 6;;pieces;235 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.FG7;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;FG7;Grade 7;;pieces;296 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG1;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG1;Grade 1;;pieces;0 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG2;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG2;Grade 2;;pieces;34 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG3;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG3;Grade 3;;pieces;74 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG4;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG4;Grade 4;;pieces;121 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG5;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG5;Grade 5;;pieces;174 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG6;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG6;Grade 6;;pieces;235 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.VG7;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;VG7;Grade 7;;pieces;296 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.L1;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;L1;Leather Grade 1;;pieces;260 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.L2;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;L2;Leather Grade 2;;pieces;320 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2.L3;InFlex-Material-UP-Textile, InFlexStool-Material-UP-Textile, Lumin-Material-UP-Textile, LuminStool-Material-UP-Textile, Rio-Material-UP-Textile, RioStool-Material-UP-Textile, FocusSide-Material-UP-Textile, FocusCafeStool-Material-UP-Textile, Freelance-Material-UP-Textile, FreelanceStool-Material-UP-Textile, Achieve-Material-UP-Textile, Anytime-Material-Textile-UP, AnytimeStool-Material-Textile-UP, OnCall-Material-UP-Textile, OnCallStool-Material-UP-Textile, Relay-Material-UP-Textile;ExemplisCatalog:Staged;L3;Leather Grade 3;;pieces;400 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.COM;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;COM;Customer Owned Material;;pieces;0 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.COL;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;COL;Customer Owned Leather;;pieces;260 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG1;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG1;Grade 1;;pieces;0 USD;;;;;;;0;;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG2;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG2;Grade 2;;pieces;34 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG3;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG3;Grade 3;;pieces;74 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG4;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG4;Grade 4;;pieces;121 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG5;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG5;Grade 5;;pieces;174 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG6;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG6;Grade 6;;pieces;235 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.FG7;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;FG7;Grade 7;;pieces;296 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG1;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG1;Grade 1;;pieces;0 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG2;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG2;Grade 2;;pieces;34 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG3;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG3;Grade 3;;pieces;74 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG4;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG4;Grade 4;;pieces;121 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG5;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG5;Grade 5;;pieces;174 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG6;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG6;Grade 6;;pieces;235 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.VG7;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;VG7;Grade 7;;pieces;296 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.L1;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;L1;Leather Grade 1;;pieces;260 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.L2;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;L2;Leather Grade 2;;pieces;249 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP2BN.L3;Freelance-BN-Textile, FreelanceStool-BN-Textile;ExemplisCatalog:Staged;L3;Leather Grade 3;;pieces;321 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.COM;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;COM;Customer Owned Material;;pieces;0 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.COL;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;COL;Customer Owned Leather;;pieces;300 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.FG1;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;FG1;Grade 1;;pieces;0 USD;;;;;;;0;;;;;TRUE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.FG2;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;FG2;Grade 2;;pieces;26 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.FG3;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;FG3;Grade 3;;pieces;60 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.FG4;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;FG4;Grade 4;;pieces;116 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.FG5;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;FG5;Grade 5;;pieces;172 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;GRP3.FG6;Focus-Material-Textile-US, FocusExec-Material-Textile-US, FocusHD-Material-Textile-US, FocusStool-Material-Textile-US, Torsa-Material-Textile, Amplify-Material-Textile-US, AmplifyStool-Material-Textile-US, Wit-Material-Textile, WitStool-Material-Textile, Novo-Material-Textile, NovoStool-Material-Textile, AmplifyLT-Material-Textile, FocusLT-Material-Textile-US, NovoLT-Material-Textile;ExemplisCatalog:Staged;FG6;Grade 6;;pieces;213 USD;;;;;;;0;;;;;FALSE;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
